6.832397895293791379e-01,5.920265618022184650e-01,5.000555606509331508e-01,5.037278764247570262e-01,4.981498673008910583e-01,4.602084547617398824e-01,3.842847025027108510e-01,3.268063625285143603e-01,2.350408789799526277e-01
4.284430149561094803e-01,4.992299406832977349e-01,6.349641217436090557e-01,6.280580136850968387e-01,6.215765432295221604e-01,4.348151087171843732e-01,7.394828249233976747e-01,7.465536468132436543e-01,7.235113527801380062e-01
6.329300240219630780e-01,4.133250805797922811e-01,3.653338780754828985e-01,2.425394541360949008e-01,2.316451349542367755e-01,5.194605467247404018e-02,0.000000000000000000e+00,6.318850724363755944e-02,0.000000000000000000e+00
7.657102370750197284e-01,6.166563038592213220e-01,5.440296783729443586e-01,5.125755551762513074e-01,4.664129293404178922e-01,4.066725992402266954e-01,3.553138180438499827e-01,3.268063625285143603e-01,3.484916223520836409e-01
5.681367815833215928e-01,6.520539980837418703e-01,5.550359398538889932e-01,5.533241957659841281e-01,5.532329503526738357e-01,5.689193543889642379e-01,5.759924065468848831e-01,5.965503166181600481e-01,5.784546192555111155e-01
5.522994737669568721e-01,3.610938397653687959e-01,3.355377344568392650e-01,2.552067900128386357e-01,3.236374302129865210e-01,3.070713607751036633e-01,3.103822590182073737e-01,4.636065256515979338e-01,5.256284742379244701e-01
6.281491691643321662e-01,6.611103385484312644e-01,6.020570973394030467e-01,5.125755551762513074e-01,4.244389253802516304e-01,4.661944224378304358e-01,4.553717096325802238e-01,4.483903504673882878e-01,3.484916223520836409e-01
5.142005620866756388e-01,4.992299406832977349e-01,3.919252950339234820e-01,4.704789872456896505e-01,6.786615684634320633e-01,6.145807974263871598e-01,6.570505880515677966e-01,6.541153388172403771e-01,7.209760483586639124e-01
5.754395978516421151e-01,6.396007320850872757e-01,9.347229920494287692e-01,8.539501091523056253e-01,8.257124412984584438e-01,9.296531109878840571e-01,9.185772949566719525e-01,8.683852533362668158e-01,7.836139592155879630e-01
4.906557951987844945e-01,6.841857836188185438e-01,6.082739634604121814e-01,6.370726242062256794e-01,7.176312637234580905e-01,5.519982484327269345e-01,5.890420345849972650e-01,4.403959909837532050e-01,6.433823727731609043e-01
3.844688532667467906e-01,4.133250805797922811e-01,3.855334601745212253e-01,3.359957054836021362e-01,2.822405914130546867e-01,2.092815489136782281e-01,6.450170840664359861e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.463793031745123652e-01,1.282388806052658370e-01,8.848212511255820756e-02,4.668087406654608529e-02,5.893563965572867769e-02,5.194605467247404018e-02,1.996507526944818478e-02,2.070711730839724929e-03,3.002837925476887770e-01
3.236777579908884928e-01,2.290429124178711695e-01,1.790705450298935575e-01,3.890159404480473260e-01,2.822405914130546867e-01,2.567249130147356007e-01,3.338985812178733581e-01,6.318850724363755944e-02,4.192574839386790653e-01
0.000000000000000000e+00,1.953894299119533495e-01,2.718570649376710335e-01,3.183930598985042493e-01,3.038422952753557782e-01,2.263310585409820108e-01,3.653538173260046373e-01,4.847432555304642676e-01,5.638909853138285300e-01
2.821158831797898614e-01,7.410191622032443748e-01,6.349641217436090557e-01,5.961634526036014847e-01,5.574208326037256578e-01,4.602084547617398824e-01,4.102380224577940604e-01,3.522187930241084675e-01,2.810108246353494321e-01
1.463793031745123652e-01,6.063240722734759558e-01,5.402759650956545645e-01,5.533241957659841281e-01,5.222831774992716669e-01,6.317562622619460333e-01,4.878327740013028158e-01,4.636065256515979338e-01,3.002837925476887770e-01
4.906557951987844945e-01,3.526346223760179477e-01,3.653338780754828985e-01,4.441090915054312083e-01,4.491692819496305722e-01,3.913395585416862277e-01,4.102380224577940604e-01,4.403959909837532050e-01,5.483025451878226209e-01
3.844688532667467906e-01,5.041231698717172360e-01,5.440296783729443586e-01,4.992033952832780064e-01,5.222831774992716669e-01,5.293584163704030399e-01,5.379500161074874942e-01,6.050034757157839449e-01,5.133364883831570413e-01
5.681367815833215928e-01,5.490927828755245432e-01,3.653338780754828985e-01,3.750000000000001110e-01,4.491692819496305722e-01,4.661944224378304358e-01,5.759924065468848831e-01,6.171854269797329984e-01,5.483025451878226209e-01
4.079835349035011993e-01,8.912188209085224466e-01,1.000000000000000000e+00,8.818255483929156036e-01,8.841509724281011451e-01,7.858751732467645912e-01,7.262742093690340850e-01,6.091282314962443989e-01,5.428509311633034073e-01
5.522994737669568721e-01,5.532458209802590954e-01,5.725954577491049191e-01,7.440953653408320934e-01,8.277277199314556633e-01,5.431546103409929938e-01,4.688349781904130875e-01,4.913932836370085155e-01,5.195700050830848182e-01
5.344953156769784997e-01,3.922591208452949063e-01,3.653338780754828985e-01,5.455921363197701046e-01,4.879389467152522308e-01,6.350801935605551174e-01,6.250000000000001110e-01,5.878090302520782018e-01,5.002985733951789138e-01
5.436717367090524444e-01,5.318983265688744799e-01,5.364777526911753691e-01,5.336228620891689811e-01,5.128541824528659587e-01,4.661944224378304358e-01,4.411821713329475703e-01,3.522187930241084675e-01,3.337389555286089937e-01
2.270210907848682347e-01,4.509626744948433963e-01,4.485909834301095023e-01,5.608714445274038951e-01,6.146269872543849155e-01,5.340313322868173174e-01,5.112448472760998675e-01,5.334481091808606079e-01,5.965061727718241613e-01
8.441111944831353187e-01,1.000000000000000000e+00,9.697418642033482916e-01,1.000000000000000000e+00,9.293984085470389234e-01,7.795224833703603418e-01,6.860184329145455617e-01,6.675521816177164558e-01,8.116505631448742708e-01
1.463793031745123652e-01,3.526346223760179477e-01,4.635511395141838631e-01,3.821057823888366345e-01,4.370733988991204466e-01,5.246075961871492499e-01,4.261746035244341479e-01,7.013667827526932630e-01,5.688521961598694832e-01
1.463793031745123652e-01,4.679872032738253140e-01,4.381593893001959894e-01,4.269846580306104200e-01,3.826443060784120442e-01,3.574909914202025751e-01,4.553717096325802238e-01,5.163029783222290447e-01,5.256284742379244701e-01
7.040176917481377750e-01,5.406158620816984284e-01,5.167716505576794850e-01,3.890159404480473260e-01,5.966147006649008544e-01,5.963874473237880114e-01,5.112448472760998675e-01,4.561212026290314414e-01,5.921272390026878218e-01
1.463793031745123652e-01,4.679872032738253140e-01,5.691573089792486551e-01,6.736630436120943921e-01,5.080302773368376990e-01,3.833048870949656295e-01,4.018800108085529565e-01,3.268063625285143603e-01,3.750000000000000000e-01
2.821158831797898614e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.668087406654608529e-02,3.038422952753557782e-01,3.285626514608592785e-01,3.338985812178733581e-01,4.146184002205740571e-01,4.715462065719211449e-01
3.844688532667467906e-01,2.438519788859158377e-01,2.821658312058497042e-01,3.601451494189998881e-01,4.043430510877387696e-01,4.140033669383202386e-01,4.553717096325802238e-01,5.833235774450918898e-01,5.002985733951789138e-01
0.000000000000000000e+00,3.438618646054105721e-01,3.582205389461557976e-01,3.890159404480473260e-01,3.590052452619222345e-01,4.280626907076148790e-01,4.753187489183069991e-01,4.483903504673882878e-01,4.791098650174837603e-01
7.552100557949711357e-01,8.845218878781044847e-01,6.598084434759928785e-01,6.060524452714415311e-01,5.031298122344796120e-01,4.280626907076148790e-01,3.448429714470847562e-01,2.457711019284984921e-01,3.621962934428502034e-01
3.844688532667467906e-01,3.438618646054105721e-01,2.610136628760150179e-01,2.993081714831735130e-01,2.932913919544378745e-01,1.906557270561086703e-01,1.004880037351381095e-01,2.070711730839724929e-03,7.308574042794230285e-02
4.465235922963164961e-01,6.670209596829638210e-01,6.320955805817854989e-01,6.458592489121922631e-01,5.736566167927876769e-01,5.386291729011188911e-01,4.483730648508487127e-01,3.749999999999999445e-01,3.870203660577672400e-01
4.465235922963164961e-01,5.732246936437552787e-01,6.320955805817854989e-01,6.340937771139685264e-01,5.966147006649008544e-01,5.810019344525051421e-01,5.715071053894550390e-01,4.403959909837532050e-01,4.382033297484665968e-01
3.236777579908884928e-01,4.787862039977792694e-01,3.855334601745212253e-01,4.851967541962015629e-01,4.719422892871025232e-01,4.140033669383202386e-01,4.621890188972131441e-01,5.163029783222290447e-01,4.934683311061139888e-01
4.079835349035011993e-01,5.183334221591273661e-01,4.273211182719613976e-01,4.022975633754528602e-01,3.506188951974074097e-01,3.482351239161384227e-01,2.384545823386237107e-01,2.646781370651699050e-01,2.810108246353494321e-01
3.844688532667467906e-01,6.699396848879112243e-01,5.793674467550895546e-01,5.608714445274038951e-01,5.314370650651206729e-01,5.476101714752847904e-01,4.753187489183069991e-01,6.288211008537154534e-01,3.177510027663200121e-01
3.236777579908884928e-01,9.750468987446880842e-02,1.403855872999156817e-01,8.532500761425354519e-02,5.893563965572867769e-02,1.470220532643531919e-01,1.996507526944818478e-02,2.646781370651699050e-01,2.810108246353494321e-01
1.463793031745123652e-01,2.826306686422980219e-01,6.880715784388626854e-01,7.396369315407401723e-01,8.154881962930861095e-01,6.695014829310595994e-01,6.360706865862219006e-01,7.154449046630385611e-01,8.699745450809619474e-01
6.071523648080636715e-01,5.573442850620121680e-01,5.000555606509331508e-01,4.022975633754528602e-01,4.879389467152522308e-01,3.991231059326471042e-01,4.337870677022998001e-01,4.235339790311590802e-01,2.350408789799526277e-01
3.568944906629246683e-01,4.992299406832977349e-01,6.143818883318065138e-01,6.487397861516426278e-01,7.014219164613435531e-01,6.448453301699260676e-01,6.829323072840381981e-01,5.922170036903153800e-01,4.715462065719211449e-01
2.821158831797898614e-01,3.526346223760179477e-01,2.919994824216266549e-01,2.993081714831735130e-01,3.419455228329758567e-01,3.482351239161384227e-01,3.932363373779984572e-01,4.708624815996693691e-01,3.983530192992894015e-01
3.844688532667467906e-01,3.771700356264414133e-01,4.102107237814285323e-01,2.784046228416924285e-01,1.837715972525781893e-01,2.955150856951430649e-01,1.308606640646043373e-01,6.318850724363755944e-02,1.304444411203523613e-01
1.463793031745123652e-01,3.252548777889122666e-01,2.919994824216266549e-01,4.210257943512830114e-01,3.038422952753557782e-01,3.070713607751036633e-01,3.653538173260046373e-01,5.442504418762592611e-01,4.090767956851786291e-01
1.463793031745123652e-01,6.332013741344850732e-01,7.995740182712762767e-01,5.825018512903217260e-01,5.928953949775768173e-01,7.189410643107465582e-01,7.619576959066121091e-01,6.471328121985955306e-01,7.989526766783452416e-01
7.417141240689377746e-01,7.988343859339395170e-01,9.430293288015256792e-01,8.130904075256580876e-01,7.787048441397598220e-01,7.597394506738470721e-01,7.570979741361414384e-01,7.999938446155686611e-01,7.475119689502991438e-01
1.463793031745123652e-01,3.049797722101821318e-01,3.433395180343877806e-01,3.601451494189998881e-01,1.837715972525781893e-01,3.574909914202025751e-01,3.653538173260046373e-01,3.398818287678030958e-01,3.337389555286089937e-01
6.375480041654254526e-01,8.008983259723883030e-01,8.321368388950467487e-01,8.606719852424815631e-01,8.734391125761178376e-01,8.713739407023037842e-01,8.628814613126373212e-01,8.252398207877463809e-01,7.816291120789096158e-01
0.000000000000000000e+00,1.537940316408680785e-01,5.477401307306201117e-01,7.019627595945517884e-01,7.553986648952280003e-01,7.314586395033461086e-01,7.962496042233272453e-01,8.379743237755140628e-01,8.569487244539744086e-01
6.984135440145574636e-01,7.058736689752693749e-01,6.462155192003714577e-01,6.655470168345044568e-01,6.383694261930823455e-01,6.604775993781016874e-01,7.096550472689918676e-01,7.854206473618923212e-01,7.586860768428389523e-01
2.821158831797898614e-01,5.406158620816984284e-01,4.536653998988857683e-01,5.125755551762513074e-01,4.179013674720541971e-01,5.197758731658601583e-01,5.847576306013270164e-01,6.541153388172403771e-01,6.503455325815509225e-01
1.463793031745123652e-01,1.758590522760606900e-01,8.848212511255820756e-02,1.622117604372433908e-01,1.648476331846930876e-01,1.906557270561086703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.270210907848682347e-01,5.808773960335738007e-01,7.002539637661208127e-01,7.282598343326392998e-01,7.672215525771177713e-01,7.363382821942070500e-01,8.131672598895824944e-01,8.778647643032880810e-01,7.608615223964776408e-01
4.627017046712630921e-01,4.942532128982111694e-01,4.273211182719613976e-01,5.037278764247570262e-01,4.607776354526003093e-01,4.478173015735963935e-01,4.183302736639126218e-01,4.403959909837532050e-01,3.750000000000000000e-01
3.844688532667467906e-01,6.200307148635837429e-01,5.402759650956545645e-01,5.169033710690241756e-01,5.656388658341953146e-01,5.605809012329685537e-01,5.167967177285087699e-01,5.041674396716351314e-01,5.069167709749090589e-01
1.463793031745123652e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.523636600455973822e-01,7.672215525771177713e-01,8.763147391631620486e-01,9.046819348791543813e-01,8.944985291970943830e-01,8.584285319517076518e-01
4.627017046712630921e-01,4.450452592669619789e-01,4.683695705129251596e-01,4.385200470661581029e-01,4.550315082935887379e-01,5.148600650168371207e-01,5.715071053894550390e-01,5.221519368867700850e-01,5.588161784006842048e-01
0.000000000000000000e+00,9.750468987446880842e-02,3.789781162278352822e-01,4.653996062780284548e-01,5.314370650651206729e-01,4.720498612364614210e-01,4.411821713329475703e-01,4.978646786048089856e-01,4.934683311061139888e-01
2.270210907848682347e-01,3.438618646054105721e-01,3.981631329962902477e-01,4.149302427651792025e-01,3.900740386922160741e-01,5.148600650168371207e-01,4.878327740013028158e-01,6.008116335248809836e-01,6.008018640093615303e-01
2.821158831797898614e-01,4.679872032738253140e-01,4.777736825435106582e-01,4.269846580306104200e-01,4.308270037452198165e-01,4.211292288002232986e-01,4.553717096325802238e-01,4.321180434705884088e-01,6.008018640093615303e-01
1.463793031745123652e-01,1.282388806052658370e-01,5.247073519571365807e-02,3.957428157785662926e-01,4.930873433967631891e-01,5.386291729011188911e-01,4.553717096325802238e-01,5.389080964385482009e-01,5.588161784006842048e-01
2.270210907848682347e-01,6.266799285102293560e-01,5.793674467550895546e-01,6.188008251331942322e-01,5.928953949775768173e-01,5.246075961871492499e-01,6.287363577678313220e-01,5.965503166181600481e-01,6.325294414676154720e-01
1.463793031745123652e-01,3.848289580065644699e-01,3.919252950339234820e-01,4.269846580306104200e-01,3.419455228329758567e-01,3.750000000000000555e-01,3.224310462383020992e-01,3.522187930241084675e-01,4.934683311061139888e-01
6.329300240219630780e-01,6.785550990898197021e-01,7.862142968069196769e-01,9.184024347834087720e-01,8.859111938647616924e-01,9.121898092473422759e-01,1.000000000000000222e+00,1.000000000000000000e+00,9.223250934325946115e-01
2.821158831797898614e-01,6.699396848879112243e-01,6.754874020380911004e-01,6.544311400790947530e-01,8.216526517181330647e-01,5.887931706935202181e-01,6.950952132462129285e-01,6.955252927079738079e-01,7.651559667110593432e-01
1.463793031745123652e-01,2.129834440204988466e-01,2.244626099133351094e-01,2.144531236227530946e-01,2.010178746149327567e-01,2.567249130147356007e-01,2.547749690112589560e-01,3.639014208621699220e-01,3.621962934428502034e-01
2.270210907848682347e-01,6.233716639590389796e-01,6.489747280893147785e-01,8.074542450854540476e-01,8.317295884957554009e-01,8.746750350563222698e-01,7.714624220924035658e-01,4.636065256515979338e-01,3.002837925476887770e-01
3.236777579908884928e-01,4.264720032174512676e-01,5.043207862716936329e-01,6.188008251331942322e-01,6.250000000000000000e-01,6.180931277907547594e-01,6.250000000000001110e-01,7.416055389381366325e-01,7.333962327411209792e-01
4.773252534196551489e-01,4.389959197176293015e-01,3.508944345022269040e-01,3.676848855005701022e-01,5.314370650651206729e-01,4.602084547617398824e-01,5.112448472760998675e-01,5.741081113416847126e-01,3.177510027663200121e-01
5.889999199163040711e-01,4.064939048999080540e-01,3.722487841278492859e-01,3.821057823888366345e-01,4.179013674720541971e-01,4.140033669383202386e-01,3.842847025027108510e-01,4.146184002205740571e-01,5.002985733951789138e-01
7.170426228826223269e-01,7.084966403249822742e-01,6.349641217436090557e-01,6.027885310141261055e-01,5.446912917385491326e-01,6.416239209506722219e-01,6.173823648144040055e-01,7.126867086837482823e-01,5.002985733951789138e-01
5.754395978516421151e-01,7.925784365431478573e-01,6.598084434759928785e-01,8.754252455693424251e-01,9.820938536858336843e-01,9.490836764649357438e-01,9.783462793373579602e-01,9.017649322631486886e-01,7.158244728180221950e-01
5.344953156769784997e-01,2.705047213343830803e-01,3.722487841278492859e-01,4.210257943512830114e-01,3.139434278992409011e-01,4.720498612364614210e-01,4.483730648508487127e-01,4.913932836370085155e-01,5.831053399231279633e-01
2.270210907848682347e-01,5.136719442431928462e-01,4.102107237814285323e-01,4.269846580306104200e-01,3.419455228329758567e-01,3.833048870949656295e-01,3.750000000000000000e-01,3.639014208621699220e-01,6.050176166961209745e-01
2.821158831797898614e-01,5.406158620816984284e-01,4.823652334755515469e-01,5.789956841870445015e-01,6.039335496931915737e-01,5.098567901027897253e-01,5.055780610963572785e-01,4.053425256310753122e-01,4.636990414581324549e-01
5.436717367090524444e-01,6.520539980837418703e-01,6.173964149042827643e-01,7.117391273020341469e-01,6.986515271362323531e-01,6.724539236878426252e-01,5.932637688326136693e-01,5.546031009050402805e-01,3.621962934428502034e-01
6.180525045606468648e-01,8.794308394190940570e-01,8.784664282169978300e-01,8.277565050849422512e-01,6.215765432295221604e-01,5.431546103409929938e-01,4.938779773298342946e-01,3.639014208621699220e-01,3.484916223520836409e-01
5.522994737669568721e-01,3.994761117928642413e-01,4.485909834301095023e-01,5.125755551762513074e-01,6.075350733778861478e-01,7.111994749104294522e-01,6.980624074952122005e-01,5.922170036903153800e-01,3.484916223520836409e-01
3.844688532667467906e-01,3.771700356264414133e-01,4.217370630424971401e-01,5.894034668603341798e-01,4.981498673008910583e-01,4.413968280620452767e-01,4.553717096325802238e-01,4.146184002205740571e-01,3.484916223520836409e-01
3.844688532667467906e-01,2.826306686422980219e-01,2.495633345285125926e-01,2.784046228416924285e-01,3.038422952753557782e-01,4.066725992402266954e-01,3.653538173260046373e-01,4.483903504673882878e-01,5.195700050830848182e-01
6.127103775660677210e-01,4.064939048999080540e-01,4.434237169210401563e-01,5.169033710690241756e-01,5.031298122344796120e-01,4.348151087171843732e-01,5.623190028338092006e-01,5.278647711380145546e-01,4.555446958886302800e-01
1.463793031745123652e-01,5.808135200974068324e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.976197959387505199e-02,5.669501561331902195e-01,6.506471171065522086e-01,5.965061727718241613e-01
3.844688532667467906e-01,4.942532128982111694e-01,4.777736825435106582e-01,4.086903022795299600e-01,3.973028444004536586e-01,3.285626514608592785e-01,4.261746035244341479e-01,6.211220579672358522e-01,6.211407527938110906e-01
6.766384516354465584e-01,6.132476239817101771e-01,6.051794411347594105e-01,6.400261505381763527e-01,5.359165927771767368e-01,6.001141711550727065e-01,5.623190028338092006e-01,5.787576597346409946e-01,7.158244728180221950e-01
2.821158831797898614e-01,6.132476239817101771e-01,5.364777526911753691e-01,5.037278764247570262e-01,5.359165927771767368e-01,5.605809012329685537e-01,5.167967177285087699e-01,4.235339790311590802e-01,3.621962934428502034e-01
6.013612449907872470e-01,5.362881838069778473e-01,6.349641217436090557e-01,6.188008251331942322e-01,6.448693275047761020e-01,7.289921253707973836e-01,6.396711098915430771e-01,5.878090302520782018e-01,7.542769484082547660e-01
3.568944906629246683e-01,5.808135200974068324e-02,2.105569494903514194e-01,2.425394541360949008e-01,2.454299903396492399e-01,4.066725992402266954e-01,2.384545823386237107e-01,3.128903815968583357e-01,1.728266452490831995e-01
5.823832537085128491e-01,4.734383945751217126e-01,4.913407306182641654e-01,4.269846580306104200e-01,4.043430510877387696e-01,1.906557270561086703e-01,2.016713712467130271e-01,1.753583965832739566e-01,1.304444411203523613e-01
2.270210907848682347e-01,6.841857836188185438e-01,6.855878997836502009e-01,7.165333862599351233e-01,5.928953949775768173e-01,6.215658637476116910e-01,5.576109460211917668e-01,4.636065256515979338e-01,5.315220575749831644e-01
1.463793031745123652e-01,2.826306686422980219e-01,1.167546854764707764e-01,3.090543868103301506e-01,2.454299903396492399e-01,3.285626514608592785e-01,2.208366750268274670e-01,4.053425256310753122e-01,2.594804004233192130e-01
4.284430149561094803e-01,4.328074501784092143e-01,4.586508948338194891e-01,4.269846580306104200e-01,4.773702820113555068e-01,5.148600650168371207e-01,3.750000000000000000e-01,3.855738588319614357e-01,3.337389555286089937e-01
3.844688532667467906e-01,1.282388806052658370e-01,1.608736479861574975e-01,1.154714285823421616e-01,1.648476331846930876e-01,2.704340629435478816e-01,2.384545823386237107e-01,2.820041825376359834e-01,1.728266452490831995e-01
5.522994737669568721e-01,2.576196848503862769e-01,2.105569494903514194e-01,2.425394541360949008e-01,1.648476331846930876e-01,2.567249130147356007e-01,1.806257268576227926e-01,2.980085133783254570e-01,3.983530192992894015e-01
1.463793031745123652e-01,3.848289580065644699e-01,4.102107237814285323e-01,4.653996062780284548e-01,3.671259548330633171e-01,4.540851910962991900e-01,4.878327740013028158e-01,4.636065256515979338e-01,4.864110065090377910e-01
2.821158831797898614e-01,6.520539980837418703e-01,6.320955805817854989e-01,5.494819394930410272e-01,5.446912917385491326e-01,6.001141711550727065e-01,6.502191108382058271e-01,7.959053796399795377e-01,8.385006692386636207e-01
5.028947813139504897e-01,2.940958220932247680e-01,3.355377344568392650e-01,2.784046228416924285e-01,3.038422952753557782e-01,4.066725992402266954e-01,2.208366750268274670e-01,3.268063625285143603e-01,4.192574839386790653e-01
2.270210907848682347e-01,5.274441261202975628e-01,6.544314849386597688e-01,6.370726242062256794e-01,6.512529500763946100e-01,6.753795560105512186e-01,6.055722260474885044e-01,6.435710884744444416e-01,5.588161784006842048e-01
6.766384516354465584e-01,5.653841027282177079e-01,5.827029558706554591e-01,5.494819394930410272e-01,4.981498673008910583e-01,5.098567901027897253e-01,6.212157901403957405e-01,5.041674396716351314e-01,5.133364883831570413e-01
1.463793031745123652e-01,9.750468987446880842e-02,1.790705450298935575e-01,2.425394541360949008e-01,2.316451349542367755e-01,3.750000000000000555e-01,3.448429714470847562e-01,2.980085133783254570e-01,4.090767956851786291e-01
3.236777579908884928e-01,3.347464798267427710e-01,3.722487841278492859e-01,3.750000000000001110e-01,3.826443060784120442e-01,3.285626514608592785e-01,4.018800108085529565e-01,4.321180434705884088e-01,4.192574839386790653e-01
4.627017046712630921e-01,4.133250805797922811e-01,3.274686593097360099e-01,3.443211259141890634e-01,3.038422952753557782e-01,3.180679636779168984e-01,3.103822590182073737e-01,2.249365072922853703e-01,2.594804004233192130e-01
5.823832537085128491e-01,6.427562959942795251e-01,6.051794411347594105e-01,6.124867074869859707e-01,5.928953949775768173e-01,7.163804555975931132e-01,5.804084821527358828e-01,6.325871205120803253e-01,6.668960093028919456e-01
7.690197618220788733e-01,7.162560035730730634e-01,6.805713399167867550e-01,6.219144692386193718e-01,5.615556190147661386e-01,5.098567901027897253e-01,3.750000000000000000e-01,3.268063625285143603e-01,2.810108246353494321e-01
5.246997933345411980e-01,3.692648865051161300e-01,3.981631329962902477e-01,3.601451494189998881e-01,5.268933289371235951e-01,4.066725992402266954e-01,4.816487577273959042e-01,4.913932836370085155e-01,3.983530192992894015e-01
5.681367815833215928e-01,2.940958220932247680e-01,1.790705450298935575e-01,2.290066999408500448e-01,2.583891867355413430e-01,2.092815489136782281e-01,2.842526666812176250e-01,4.053425256310753122e-01,4.715462065719211449e-01
2.821158831797898614e-01,6.550988579300771608e-01,5.793674467550895546e-01,5.789956841870445015e-01,4.827011716989859091e-01,5.810019344525051421e-01,6.950952132462129285e-01,7.013667827526932630e-01,6.211407527938110906e-01
6.281491691643321662e-01,9.716216758197768755e-01,8.908823894615447436e-01,7.351264337755163414e-01,9.435298021896592058e-01,9.610864820897466743e-01,9.586104922742677559e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.627017046712630921e-01,5.362881838069778473e-01,6.349641217436090557e-01,5.718678104624490555e-01,4.930873433967631891e-01,4.413968280620452767e-01,2.547749690112589560e-01,1.085302593529387516e-01,1.728266452490831995e-01
4.079835349035011993e-01,5.183334221591273661e-01,5.440296783729443586e-01,5.253775931859162585e-01,5.574208326037256578e-01,5.386291729011188911e-01,6.570505880515677966e-01,7.181756195863666647e-01,6.287954945626601511e-01
3.236777579908884928e-01,6.364159746694170172e-01,6.880715784388626854e-01,7.328512042092902856e-01,6.317481398730588893e-01,5.887931706935202181e-01,5.222386574159739725e-01,4.321180434705884088e-01,4.791098650174837603e-01
4.284430149561094803e-01,5.362881838069778473e-01,5.957264770018482203e-01,6.280580136850968387e-01,5.696720586694917765e-01,6.037956714350295462e-01,4.938779773298342946e-01,5.278647711380145546e-01,5.737051003462492194e-01
